,WIN$N_open,WIN$N_close,WIN$N_high,WIN$N_low,WIN$N_tick_volume,WIN$N_real_volume,WIN$N_spread
680292,115160.0,115150.0,115170.0,115110.0,6013,25601,5
680293,115150.0,115225.0,115230.0,115120.0,5757,25105,5
680294,115220.0,115220.0,115240.0,115180.0,4158,16929,5
680295,115220.0,115190.0,115225.0,115140.0,4890,23253,5
680296,115190.0,115175.0,115225.0,115165.0,2361,9572,5
680297,115175.0,115185.0,115215.0,115170.0,1938,8683,5
680298,115190.0,115195.0,115215.0,115165.0,2219,9864,5
680299,115190.0,115200.0,115225.0,115180.0,1953,9624,5
680300,115200.0,115205.0,115215.0,115175.0,1485,7014,5
680301,115210.0,115200.0,115215.0,115180.0,962,3910,5
680302,115200.0,115205.0,115215.0,115190.0,1088,5831,5
680303,115210.0,115190.0,115215.0,115185.0,1586,8173,5
680304,115185.0,115195.0,115220.0,115175.0,1814,8838,5
680305,115195.0,115115.0,115200.0,115065.0,7221,30471,5
680306,115115.0,115100.0,115145.0,115085.0,4714,23503,5
680307,115095.0,115080.0,115130.0,115070.0,3150,13554,5
680308,115075.0,115065.0,115130.0,115055.0,6632,29942,5
680309,115065.0,115100.0,115125.0,115045.0,3815,17374,5
680310,115095.0,115100.0,115130.0,115090.0,2331,11173,5
680311,115100.0,115115.0,115130.0,115095.0,1341,5687,5
680312,115115.0,115195.0,115205.0,115100.0,5885,22679,5
680313,115200.0,115135.0,115235.0,115120.0,8920,39886,5
680314,115135.0,115090.0,115135.0,115080.0,6771,31492,5
680315,115085.0,115095.0,115110.0,115085.0,2373,12033,5
680316,115100.0,115095.0,115110.0,115080.0,2457,15253,5
680317,115085.0,115120.0,115150.0,115070.0,3707,15306,5
680318,115125.0,115140.0,115165.0,115105.0,2617,10861,5
680319,115135.0,115085.0,115140.0,115060.0,3243,14155,5
680320,115090.0,115090.0,115105.0,115065.0,2338,11946,5
680321,115090.0,115135.0,115140.0,115085.0,2025,8882,5
680322,115135.0,115170.0,115205.0,115135.0,5256,23001,5
680323,115170.0,115095.0,115190.0,115075.0,5605,26031,5
680324,115090.0,115130.0,115200.0,115085.0,5755,26642,5
680325,115130.0,115095.0,115140.0,115095.0,2192,9718,5
680326,115095.0,115075.0,115095.0,115025.0,7009,31735,5
680327,115075.0,115040.0,115080.0,115035.0,2935,16734,5
680328,115040.0,115055.0,115070.0,115025.0,3281,14401,5
680329,115055.0,115050.0,115065.0,115050.0,1534,11446,5
680330,115055.0,114975.0,115060.0,114965.0,8474,36980,5
680331,114980.0,114970.0,115010.0,114955.0,4352,18091,5
680332,114970.0,114945.0,114975.0,114925.0,4214,18678,5
680333,114940.0,114970.0,114995.0,114935.0,4515,20583,5
680334,114970.0,115020.0,115025.0,114960.0,4127,16741,5
680335,115015.0,115010.0,115025.0,114965.0,2826,12442,5
680336,115005.0,115025.0,115045.0,114995.0,3061,12536,5
680337,115025.0,115055.0,115055.0,115025.0,2559,11566,5
680338,115050.0,115025.0,115065.0,114990.0,4755,21177,5
680339,115020.0,115000.0,115035.0,114975.0,2852,12849,5
680340,115005.0,114995.0,115035.0,114980.0,3025,16527,5
680341,114995.0,115015.0,115025.0,114980.0,1518,8584,5
680342,115020.0,114995.0,115025.0,114985.0,1315,6628,5
680343,115000.0,114995.0,115010.0,114985.0,1714,11254,5
680344,114995.0,115055.0,115090.0,114960.0,6939,30256,5
680345,115055.0,115050.0,115070.0,115030.0,2162,9496,5
680346,115055.0,115065.0,115085.0,115040.0,1905,8583,5
680347,115065.0,115045.0,115080.0,115020.0,2981,13699,5
680348,115040.0,115090.0,115120.0,115035.0,5425,23694,5
680349,115085.0,115075.0,115105.0,115065.0,2383,11089,5
680350,115080.0,115105.0,115115.0,115065.0,2213,10491,5
680351,115105.0,115095.0,115110.0,115050.0,3301,14397,5
680352,115095.0,115105.0,115115.0,115080.0,2101,10359,5
680353,115105.0,115155.0,115165.0,115085.0,5209,24238,5
680354,115160.0,115300.0,115315.0,115155.0,10569,44497,5
680355,115295.0,115240.0,115310.0,115235.0,6573,26889,5
680356,115240.0,115165.0,115245.0,115155.0,5916,26121,5
680357,115165.0,115155.0,115185.0,115140.0,3290,13508,5
680358,115155.0,115250.0,115260.0,115145.0,6199,26567,5
680359,115245.0,115240.0,115250.0,115230.0,3302,17812,5
680360,115235.0,115220.0,115240.0,115200.0,2961,13084,5
680361,115220.0,115265.0,115275.0,115200.0,3483,16327,5
680362,115265.0,115305.0,115340.0,115260.0,7508,34291,5
680363,115305.0,115300.0,115315.0,115245.0,5193,24650,5
680364,115300.0,115250.0,115300.0,115210.0,4424,19881,5
680365,115245.0,115285.0,115295.0,115240.0,2401,10370,5
680366,115285.0,115295.0,115330.0,115240.0,3526,16341,5
680367,115295.0,115295.0,115335.0,115290.0,3287,16209,5
680368,115300.0,115295.0,115305.0,115270.0,2560,10544,5
680369,115290.0,115320.0,115320.0,115280.0,1524,7072,5
680370,115320.0,115320.0,115330.0,115300.0,2246,11820,5
680371,115320.0,115320.0,115380.0,115315.0,6206,27416,5
680372,115320.0,115315.0,115350.0,115290.0,3422,14689,5
680373,115315.0,115305.0,115350.0,115295.0,2698,11433,5
680374,115310.0,115260.0,115310.0,115220.0,7877,32162,5
680375,115260.0,115240.0,115290.0,115235.0,2284,9663,5
680376,115240.0,115240.0,115265.0,115235.0,1304,5076,5
680377,115245.0,115245.0,115250.0,115205.0,3660,15472,5
680378,115250.0,115235.0,115250.0,115220.0,1609,6564,5
680379,115230.0,115225.0,115235.0,115195.0,2789,10953,5
680380,115220.0,115225.0,115235.0,115180.0,2860,12152,5
680381,115230.0,115240.0,115240.0,115205.0,1765,8496,5
680382,115240.0,115225.0,115250.0,115195.0,2455,11712,5
680383,115230.0,115210.0,115260.0,115195.0,3397,15877,5
680384,115210.0,115190.0,115220.0,115180.0,2327,9980,5
680385,115185.0,115210.0,115210.0,115165.0,2616,10225,5
680386,115205.0,115205.0,115220.0,115185.0,1655,7612,5
680387,115210.0,115220.0,115245.0,115205.0,2138,9089,5
680388,115225.0,115205.0,115225.0,115185.0,1820,7250,5
680389,115205.0,115185.0,115210.0,115180.0,1500,8652,5
680390,115185.0,115180.0,115205.0,115165.0,2268,10480,5
680391,115185.0,115190.0,115210.0,115175.0,1368,7134,5
680392,115185.0,115220.0,115220.0,115180.0,1237,6008,5
680393,115220.0,115165.0,115280.0,115150.0,8865,38264,5
680394,115160.0,115120.0,115185.0,115115.0,5121,22777,5
680395,115115.0,115065.0,115135.0,115055.0,6387,27380,5
680396,115065.0,115085.0,115165.0,115055.0,6765,30466,5
680397,115080.0,115060.0,115105.0,115040.0,4077,19877,5
680398,115055.0,115105.0,115125.0,115015.0,6473,26854,5
680399,115105.0,115105.0,115135.0,115075.0,3016,14334,5
680400,115105.0,115110.0,115135.0,115095.0,2678,12791,5
680401,115105.0,115135.0,115150.0,115085.0,2246,9980,5
680402,115130.0,115170.0,115185.0,115130.0,3564,15105,5
680403,115170.0,115195.0,115210.0,115145.0,3946,16781,5
680404,115200.0,115215.0,115235.0,115175.0,2930,12766,5
680405,115215.0,115240.0,115260.0,115190.0,3799,17396,5
680406,115245.0,115270.0,115290.0,115240.0,4731,20725,5
680407,115270.0,115270.0,115280.0,115240.0,2512,11805,5
680408,115265.0,115270.0,115285.0,115240.0,2093,9162,5
680409,115275.0,115235.0,115280.0,115220.0,2559,11261,5
680410,115230.0,115225.0,115245.0,115200.0,2677,13740,5
680411,115225.0,115240.0,115260.0,115220.0,1896,9596,5
680412,115235.0,115240.0,115260.0,115225.0,1334,6132,5
680413,115240.0,115240.0,115265.0,115215.0,2451,11836,5
680414,115240.0,115285.0,115295.0,115230.0,3110,16085,5
680415,115285.0,115360.0,115375.0,115280.0,7595,35657,5
680416,115360.0,115320.0,115365.0,115305.0,3638,17053,5
680417,115320.0,115385.0,115400.0,115315.0,4819,22665,5
680418,115390.0,115300.0,115410.0,115280.0,6775,29919,5
680419,115295.0,115160.0,115315.0,115125.0,8699,38090,5
680420,115160.0,115205.0,115230.0,115160.0,3944,19242,5
680421,115205.0,115195.0,115225.0,115185.0,1780,7451,5
680422,115195.0,115155.0,115205.0,115140.0,2902,14101,5
680423,115145.0,115120.0,115160.0,115095.0,4500,20810,5
680424,115120.0,115100.0,115130.0,115060.0,4004,20301,5
680425,115100.0,115095.0,115115.0,115070.0,2335,10823,5
680426,115095.0,115075.0,115100.0,115050.0,2161,9646,5
680427,115080.0,115105.0,115130.0,115075.0,3369,16120,5
680428,115100.0,115095.0,115120.0,115035.0,4586,21799,5
680429,115090.0,115075.0,115105.0,115040.0,2574,13167,5
680430,115075.0,115135.0,115145.0,115065.0,3288,17826,5
680431,115135.0,115130.0,115170.0,115115.0,3719,18584,5
680432,115130.0,115100.0,115150.0,115090.0,2318,12972,5
680433,115105.0,115120.0,115160.0,115040.0,5897,31265,5
680434,115120.0,115120.0,115145.0,115060.0,2618,13139,5
680435,115120.0,115175.0,115190.0,115115.0,2979,14157,5
680436,115180.0,115145.0,115185.0,115100.0,3191,13929,5
680437,115140.0,115210.0,115215.0,115125.0,3244,13786,5
680438,115210.0,115180.0,115230.0,115155.0,3280,15897,5
680439,115185.0,115010.0,115190.0,114955.0,8145,40244,5
680440,115015.0,114975.0,115105.0,114950.0,5171,24907,5
680441,114975.0,114870.0,115000.0,114870.0,4573,19768,5
680442,114870.0,114920.0,114990.0,114865.0,5087,22974,5
680443,114925.0,114910.0,114980.0,114890.0,3080,13845,5
680444,114905.0,114855.0,114940.0,114840.0,2121,10815,5
680445,114860.0,114845.0,114930.0,114830.0,2927,12174,5
680446,114840.0,114795.0,114890.0,114765.0,3216,16041,5
680447,114795.0,114840.0,114900.0,114750.0,3150,13993,5
680448,114840.0,114845.0,114925.0,114830.0,2018,9302,5
680449,114835.0,114805.0,114855.0,114790.0,1484,6822,5
680450,114805.0,114765.0,114810.0,114740.0,1467,6195,5
680451,114765.0,114785.0,114865.0,114750.0,1300,5882,5
680452,114770.0,114760.0,114795.0,114720.0,1335,9853,5
680453,116275.0,116350.0,116360.0,116240.0,6248,33004,5
680454,116350.0,116300.0,116430.0,116265.0,12342,42676,5
680455,116300.0,116235.0,116320.0,116190.0,6927,27233,5
680456,116235.0,116250.0,116295.0,116225.0,3484,12708,5
680457,116255.0,116185.0,116340.0,116185.0,7432,29049,5
680458,116185.0,116210.0,116230.0,116150.0,9520,34656,5
680459,116210.0,116190.0,116230.0,116160.0,4307,18009,5
680460,116190.0,116215.0,116230.0,116180.0,1999,8647,5
680461,116220.0,116275.0,116310.0,116215.0,6192,21341,5
680462,116275.0,116250.0,116305.0,116245.0,3132,12562,5
680463,116250.0,116295.0,116305.0,116240.0,3471,12527,5
680464,116300.0,116305.0,116330.0,116280.0,3663,13716,5
680465,116300.0,116305.0,116325.0,116235.0,5276,20220,5
680466,116305.0,116340.0,116350.0,116300.0,3626,14371,5
680467,116335.0,116405.0,116450.0,116320.0,10169,36212,5
680468,116400.0,116430.0,116440.0,116360.0,7385,28484,5
680469,116435.0,116420.0,116465.0,116405.0,5817,21577,5
680470,116420.0,116415.0,116440.0,116385.0,2783,10101,5
680471,116420.0,116400.0,116420.0,116400.0,1096,3976,5
680472,116405.0,116400.0,116410.0,116380.0,2139,8008,5
680473,116395.0,116390.0,116405.0,116385.0,1461,6002,5
680474,116390.0,116345.0,116395.0,116290.0,9403,33018,5
680475,116345.0,116370.0,116385.0,116330.0,2933,11319,5
680476,116365.0,116490.0,116495.0,116360.0,10443,38254,5
680477,116485.0,116520.0,116565.0,116460.0,11969,45346,5
680478,116520.0,116590.0,116610.0,116520.0,11016,41154,5
680479,116590.0,116620.0,116640.0,116580.0,5421,21302,5
680480,116620.0,116610.0,116645.0,116580.0,6285,24177,5
680481,116610.0,116590.0,116615.0,116555.0,4974,17737,5
680482,116585.0,116605.0,116615.0,116560.0,3462,14595,5
680483,116605.0,116620.0,116670.0,116600.0,8242,31215,5
680484,116620.0,116565.0,116645.0,116555.0,6995,26290,5
680485,116560.0,116590.0,116620.0,116560.0,2963,11880,5
680486,116585.0,116600.0,116615.0,116570.0,2026,9175,5
680487,116595.0,116590.0,116605.0,116555.0,2368,10399,5
680488,116585.0,116645.0,116650.0,116580.0,4259,15719,5
680489,116645.0,116620.0,116655.0,116600.0,3478,13720,5
680490,116620.0,116580.0,116620.0,116555.0,5188,20096,5
680491,116580.0,116625.0,116650.0,116555.0,5795,24739,5
680492,116625.0,116630.0,116660.0,116610.0,3235,14670,5
680493,116630.0,116575.0,116640.0,116570.0,4236,17333,5
680494,116570.0,116540.0,116585.0,116515.0,8628,29570,5
680495,116535.0,116540.0,116555.0,116515.0,2766,12242,5
680496,116535.0,116555.0,116600.0,116535.0,4307,17016,5
680497,116550.0,116545.0,116570.0,116535.0,1736,7331,5
680498,116550.0,116540.0,116560.0,116530.0,2523,9426,5
680499,116535.0,116540.0,116545.0,116470.0,9086,31681,5
680500,116535.0,116590.0,116620.0,116530.0,8618,32987,5
680501,116590.0,116595.0,116635.0,116560.0,4976,19419,5
680502,116595.0,116565.0,116605.0,116530.0,5334,18556,5
680503,116570.0,116525.0,116575.0,116520.0,2907,10936,5
680504,116525.0,116595.0,116625.0,116520.0,5604,21964,5
680505,116595.0,116710.0,116730.0,116590.0,16035,65206,5
680506,116710.0,116720.0,116745.0,116700.0,5972,23045,5
680507,116720.0,116740.0,116750.0,116705.0,3662,14878,5
680508,116740.0,116670.0,116780.0,116665.0,13962,49893,5
680509,116675.0,116620.0,116720.0,116620.0,7147,25856,5
680510,116625.0,116640.0,116665.0,116600.0,6956,26490,5
680511,116645.0,116645.0,116675.0,116635.0,2735,10230,5
680512,116645.0,116620.0,116655.0,116610.0,2509,11126,5
680513,116625.0,116680.0,116720.0,116615.0,7092,27053,5
680514,116685.0,116655.0,116695.0,116635.0,3365,13601,5
680515,116660.0,116705.0,116715.0,116640.0,4767,20861,5
680516,116705.0,116725.0,116755.0,116675.0,6496,27231,5
680517,116725.0,116570.0,116730.0,116560.0,10186,37585,5
680518,116570.0,116450.0,116590.0,116390.0,26056,93013,5
680519,116455.0,116605.0,116640.0,116445.0,13105,51130,5
680520,116610.0,116440.0,116615.0,116425.0,11770,46161,5
680521,116440.0,116515.0,116550.0,116435.0,6521,26894,5
680522,116520.0,116560.0,116630.0,116500.0,9076,37207,5
680523,116560.0,116580.0,116590.0,116420.0,14062,54066,5
680524,116580.0,116590.0,116605.0,116525.0,5603,22928,5
680525,116590.0,116560.0,116595.0,116535.0,3018,12771,5
680526,116560.0,116480.0,116565.0,116465.0,5495,22107,5
680527,116480.0,116380.0,116515.0,116370.0,12030,51392,5
680528,116380.0,116335.0,116415.0,116295.0,17886,73206,5
680529,116335.0,116320.0,116375.0,116305.0,5690,22864,5
680530,116320.0,116380.0,116385.0,116315.0,4310,18304,5
680531,116380.0,116460.0,116520.0,116375.0,12337,49123,5
680532,116455.0,116570.0,116575.0,116450.0,6810,25589,5
680533,116570.0,116495.0,116585.0,116485.0,8028,30066,5
680534,116490.0,116450.0,116545.0,116435.0,6764,24729,5
680535,116455.0,116515.0,116545.0,116450.0,4676,19151,5
680536,116515.0,116525.0,116550.0,116500.0,2470,9173,5
680537,116525.0,116540.0,116540.0,116445.0,5498,23338,5
680538,116540.0,116535.0,116580.0,116495.0,6358,23712,5
680539,116535.0,116595.0,116635.0,116525.0,10223,42587,5
680540,116595.0,116435.0,116595.0,116415.0,11985,49238,5
680541,116435.0,116395.0,116460.0,116385.0,7833,32675,5
680542,116400.0,116410.0,116440.0,116385.0,3072,12430,5
680543,116415.0,116455.0,116485.0,116400.0,4470,17834,5
680544,116455.0,116375.0,116460.0,116330.0,10102,38302,5
680545,116370.0,116475.0,116500.0,116370.0,8404,30180,5
680546,116480.0,116435.0,116490.0,116420.0,4997,21608,5
680547,116435.0,116480.0,116490.0,116400.0,4105,16715,5
680548,116485.0,116495.0,116550.0,116465.0,8584,32865,5
680549,116495.0,116430.0,116515.0,116425.0,4219,17200,5
680550,116430.0,116470.0,116500.0,116430.0,2787,11580,5
680551,116475.0,116455.0,116485.0,116440.0,1398,5522,5
680552,116455.0,116460.0,116495.0,116440.0,2108,8671,5
680553,116460.0,116475.0,116490.0,116435.0,2514,10868,5
680554,116475.0,116430.0,116490.0,116410.0,6114,28413,5
680555,116430.0,116380.0,116435.0,116370.0,5545,23794,5
680556,116375.0,116445.0,116455.0,116365.0,5045,20489,5
680557,116445.0,116435.0,116470.0,116430.0,2709,10825,5
680558,116435.0,116385.0,116455.0,116380.0,3417,17781,5
680559,116385.0,116490.0,116500.0,116380.0,6003,25717,5
680560,116485.0,116465.0,116525.0,116460.0,4893,19984,5
680561,116470.0,116490.0,116515.0,116465.0,1783,7559,5
680562,116495.0,116510.0,116515.0,116475.0,1672,6571,5
680563,116510.0,116505.0,116520.0,116470.0,2633,12013,5
680564,116510.0,116510.0,116520.0,116490.0,1733,7882,5
680565,116515.0,116590.0,116610.0,116505.0,9366,35217,5
680566,116595.0,116580.0,116605.0,116575.0,3977,15839,5
680567,116580.0,116595.0,116600.0,116570.0,2219,8941,5
680568,116600.0,116635.0,116785.0,116580.0,22882,91904,5
680569,116635.0,116505.0,116645.0,116445.0,15607,59794,5
680570,116505.0,116480.0,116555.0,116450.0,7282,30687,5
680571,116480.0,116475.0,116490.0,116450.0,3079,12017,5
680572,116475.0,116435.0,116490.0,116420.0,4495,18901,5
680573,116430.0,116385.0,116455.0,116330.0,13356,53798,5
680574,116385.0,116385.0,116425.0,116365.0,4455,18024,5
680575,116380.0,116465.0,116480.0,116380.0,6992,28191,5
680576,116470.0,116485.0,116500.0,116465.0,3344,13826,5
680577,116490.0,116435.0,116495.0,116400.0,4856,22519,5
680578,116435.0,116470.0,116480.0,116410.0,3786,16470,5
680579,116470.0,116465.0,116485.0,116455.0,1830,8439,5
680580,116465.0,116440.0,116475.0,116420.0,2310,9725,5
680581,116440.0,116355.0,116440.0,116300.0,13626,57207,5
680582,116360.0,116320.0,116390.0,116265.0,10331,43204,5
680583,116325.0,116300.0,116330.0,116245.0,8874,34014,5
680584,116295.0,116195.0,116310.0,116160.0,14666,60124,5
680585,116195.0,116225.0,116255.0,116140.0,10662,43050,5
680586,116230.0,116230.0,116280.0,116205.0,5572,21597,5
680587,116230.0,116235.0,116265.0,116205.0,3167,14057,5
680588,116230.0,116245.0,116260.0,116205.0,3232,13685,5
680589,116245.0,116225.0,116250.0,116180.0,4998,21840,5
680590,116230.0,116235.0,116260.0,116215.0,2733,11093,5
680591,116235.0,116235.0,116260.0,116205.0,2386,10091,5
680592,116235.0,116205.0,116250.0,116200.0,2266,10036,5
680593,116205.0,116250.0,116250.0,116160.0,5681,25639,5
680594,116245.0,116245.0,116250.0,116210.0,2298,9544,5
680595,116250.0,116290.0,116345.0,116225.0,11794,46318,5
680596,116295.0,116270.0,116305.0,116240.0,4341,17134,5
680597,116270.0,116265.0,116270.0,116220.0,3751,16173,5
680598,116270.0,116335.0,116405.0,116260.0,16112,68557,5
680599,116335.0,116210.0,116340.0,116120.0,24760,108337,5
680600,116205.0,116295.0,116325.0,116165.0,12819,54660,5
680601,116290.0,116305.0,116360.0,116250.0,7454,32170,5
680602,116305.0,116375.0,116400.0,116290.0,8282,34022,5
680603,116375.0,116445.0,116495.0,116370.0,14729,57865,5
680604,116445.0,116465.0,116475.0,116405.0,5936,23756,5
680605,116460.0,116480.0,116490.0,116435.0,4345,17978,5
680606,116485.0,116415.0,116525.0,116410.0,9420,34758,5
680607,116415.0,116420.0,116425.0,116340.0,10097,38913,5
680608,116420.0,116455.0,116500.0,116420.0,7145,27254,5
680609,116455.0,116425.0,116475.0,116370.0,5977,24936,5
680610,116430.0,116425.0,116460.0,116410.0,3703,17141,5
680611,116425.0,116440.0,116475.0,116395.0,4285,20013,5
680612,116440.0,116430.0,116480.0,116420.0,2864,12673,5
680613,116430.0,116480.0,116485.0,116420.0,3244,15342,5
680614,116485.0,116520.0,116605.0,116475.0,16795,69504,5
680615,116520.0,116580.0,116590.0,116515.0,4444,18724,5
680616,116585.0,116565.0,116630.0,116550.0,7041,27567,5
680617,116560.0,116595.0,116600.0,116555.0,2774,11714,5
680618,116590.0,116555.0,116600.0,116550.0,3667,15032,5
680619,116555.0,116570.0,116590.0,116550.0,2289,9485,5
680620,116570.0,116560.0,116585.0,116535.0,3152,13990,5
680621,116565.0,116580.0,116585.0,116545.0,2113,10151,5
680622,116575.0,116530.0,116590.0,116520.0,3950,17699,5
680623,116530.0,116380.0,116535.0,116365.0,13930,57604,5
680624,116385.0,116340.0,116390.0,116335.0,6669,30666,5
680625,116335.0,116405.0,116465.0,116305.0,10913,47205,5
680626,116400.0,116365.0,116480.0,116360.0,7146,32774,5
680627,116365.0,116325.0,116415.0,116305.0,6302,28368,5
680628,116330.0,116335.0,116390.0,116240.0,12034,51304,5
680629,116330.0,116325.0,116350.0,116295.0,3798,17358,5
680630,116320.0,116310.0,116370.0,116275.0,5353,23616,5
680631,116310.0,116365.0,116370.0,116305.0,3499,17846,5
680632,116365.0,116365.0,116415.0,116310.0,7459,31389,5
680633,116370.0,116360.0,116380.0,116320.0,3133,14430,5
680634,116365.0,116360.0,116405.0,116350.0,3302,15649,5
680635,116360.0,116400.0,116435.0,116360.0,3694,17990,5
680636,116400.0,116380.0,116445.0,116375.0,4594,21063,5
680637,116385.0,116375.0,116400.0,116345.0,3216,14167,5
680638,116380.0,116320.0,116405.0,116300.0,5109,21345,5
680639,116320.0,116285.0,116345.0,116280.0,3547,15604,5
680640,116280.0,116265.0,116320.0,116250.0,5289,23786,5
680641,116260.0,116255.0,116285.0,116220.0,4708,21626,5
680642,116255.0,116280.0,116300.0,116245.0,3165,15024,5
680643,116280.0,116295.0,116330.0,116240.0,4334,17921,5
680644,116295.0,116300.0,116315.0,116240.0,3940,18233,5
680645,116300.0,116300.0,116340.0,116285.0,2830,12674,5
680646,116300.0,116300.0,116330.0,116275.0,3357,13726,5
680647,116300.0,116290.0,116310.0,116260.0,3166,12614,5
680648,116290.0,116315.0,116330.0,116290.0,2963,12837,5
680649,116310.0,116305.0,116340.0,116280.0,2779,10575,5
680650,116310.0,116285.0,116330.0,116275.0,2360,9189,5
680651,116285.0,116340.0,116370.0,116285.0,5529,23218,5
680652,116340.0,116360.0,116385.0,116320.0,4138,16682,5
680653,116355.0,116360.0,116405.0,116340.0,5959,26332,5
680654,116365.0,116350.0,116370.0,116340.0,1859,7394,5
680655,116350.0,116365.0,116395.0,116345.0,2297,8915,5
680656,116365.0,116355.0,116380.0,116345.0,2228,8270,5
680657,116360.0,116345.0,116395.0,116330.0,3711,16851,5
680658,116340.0,116305.0,116355.0,116270.0,6268,27531,5
680659,116300.0,116265.0,116315.0,116260.0,3126,13463,5
680660,116265.0,116285.0,116295.0,116250.0,3553,15160,5
680661,116290.0,116280.0,116290.0,116255.0,2227,9151,5
680662,116280.0,116265.0,116285.0,116260.0,1622,6080,5
680663,116265.0,116300.0,116320.0,116260.0,3834,16433,5
680664,116305.0,116310.0,116340.0,116290.0,3318,13276,5
680665,116310.0,116345.0,116365.0,116295.0,3953,17212,5
680666,116345.0,116325.0,116350.0,116300.0,2772,10839,5
680667,116320.0,116325.0,116340.0,116300.0,2349,11630,5
680668,116330.0,116285.0,116345.0,116285.0,2871,12106,5
680669,116285.0,116300.0,116300.0,116255.0,3728,15560,5
680670,116300.0,116200.0,116310.0,116180.0,8509,34979,5
680671,116200.0,116175.0,116205.0,116160.0,5527,23578,5
680672,116170.0,116120.0,116185.0,116100.0,8443,38503,5
680673,116120.0,116155.0,116165.0,116100.0,7834,36006,5
680674,116150.0,116195.0,116210.0,116150.0,7135,29882,5
680675,116195.0,116205.0,116225.0,116175.0,3463,14691,5
680676,116210.0,116155.0,116210.0,116140.0,3362,14332,5
680677,116155.0,116120.0,116180.0,116120.0,3204,14212,5
680678,116120.0,116135.0,116160.0,116040.0,13497,52318,5
680679,116130.0,116145.0,116195.0,116105.0,5359,22795,5
680680,116145.0,116095.0,116150.0,116085.0,4738,20934,5
680681,116095.0,116095.0,116150.0,116080.0,3066,13837,5
680682,116095.0,116120.0,116155.0,116085.0,3243,14945,5
680683,116120.0,116150.0,116175.0,116110.0,3729,15200,5
680684,116150.0,116110.0,116155.0,116105.0,2091,9428,5
680685,116115.0,116120.0,116130.0,116090.0,2447,11218,5
680686,116125.0,116100.0,116130.0,116080.0,2392,10841,5
680687,116100.0,116085.0,116105.0,116060.0,2908,12430,5
680688,116085.0,116040.0,116110.0,116025.0,6467,27054,5
680689,116040.0,116130.0,116150.0,116040.0,6058,25132,5
680690,116130.0,116075.0,116135.0,116045.0,3562,15829,5
680691,116075.0,116075.0,116100.0,116040.0,3202,15181,5
680692,116070.0,116065.0,116105.0,116055.0,2441,11791,5
680693,116065.0,116100.0,116115.0,116050.0,2672,11273,5
680694,116100.0,116080.0,116115.0,116075.0,1554,6992,5
680695,116080.0,116055.0,116095.0,116050.0,2273,10637,5
680696,116060.0,115970.0,116060.0,115935.0,11630,49536,5
680697,115970.0,115990.0,115995.0,115950.0,3914,17029,5
680698,115990.0,115970.0,116000.0,115905.0,8505,34830,5
680699,115975.0,115985.0,116040.0,115970.0,6925,29741,5
680700,115980.0,116010.0,116020.0,115950.0,3331,15475,5
680701,116010.0,116000.0,116030.0,115975.0,2238,10946,5
680702,116005.0,116000.0,116010.0,115955.0,2733,12377,5
680703,115995.0,115990.0,116020.0,115960.0,2671,11500,5
680704,115990.0,115990.0,116005.0,115970.0,1532,6187,5
680705,115990.0,116065.0,116080.0,115985.0,6710,29852,5
680706,116065.0,116085.0,116115.0,116055.0,5736,24757,5
680707,116080.0,116095.0,116125.0,116075.0,3079,14719,5
680708,116100.0,116155.0,116170.0,116075.0,7377,30162,5
680709,116155.0,116060.0,116165.0,116055.0,6588,28952,5
680710,116065.0,116060.0,116105.0,116035.0,4141,17356,5
680711,116060.0,116100.0,116100.0,116035.0,3236,14946,5
680712,116105.0,116140.0,116145.0,116090.0,4082,19066,5
680713,116140.0,116125.0,116165.0,116120.0,3478,15535,5
680714,116125.0,116185.0,116185.0,116100.0,4300,18992,5
680715,116185.0,116185.0,116195.0,116155.0,3831,16453,5
680716,116185.0,116170.0,116210.0,116155.0,3813,17207,5
680717,116165.0,116075.0,116175.0,116040.0,7355,32697,5
680718,116075.0,116060.0,116100.0,116030.0,5999,25065,5
680719,116060.0,116080.0,116080.0,116050.0,2001,8656,5
680720,116080.0,116135.0,116135.0,116055.0,4286,18169,5
680721,116135.0,116130.0,116145.0,116090.0,3355,15455,5
680722,116125.0,116170.0,116175.0,116105.0,4000,18095,5
680723,116170.0,116160.0,116175.0,116120.0,2828,13410,5
680724,116155.0,116095.0,116160.0,116090.0,3171,15288,5
680725,116095.0,116230.0,116250.0,116080.0,6320,27333,5
680726,116230.0,116295.0,116325.0,116225.0,11539,49762,5
680727,116290.0,116410.0,116420.0,116260.0,6877,27867,5
680728,116410.0,116445.0,116480.0,116380.0,11044,44631,5
680729,116440.0,116535.0,116545.0,116355.0,12736,53073,5
680730,116535.0,116560.0,116575.0,116480.0,7028,30813,5
680731,116560.0,116495.0,116560.0,116480.0,4864,20757,5
680732,116495.0,116520.0,116560.0,116465.0,5025,21466,5
680733,116515.0,116500.0,116555.0,116485.0,3942,16863,5
680734,116500.0,116600.0,116655.0,116490.0,9723,42331,5
680735,116605.0,116585.0,116650.0,116575.0,4349,19235,5
680736,116580.0,116545.0,116620.0,116535.0,3943,16606,5
680737,116540.0,116410.0,116560.0,116405.0,8803,34817,5
680738,116415.0,116400.0,116455.0,116385.0,6240,25677,5
680739,116400.0,116370.0,116440.0,116370.0,4549,18823,5
680740,116370.0,116365.0,116405.0,116320.0,5661,22875,5
